,word,frequency
1800,struck,8
1801,wielding,2
1802,runner,6
1803,threw,2
1804,direction,2
1805,passed,2
1806,immediately,4
1807,ran,2
1808,fell,2
1809,holding,2
1810,trans,2
1811,athlete,4
1812,sadie,2
1813,schreiner,2
1814,competing,2
1815,rit,2
1816,women,4
1817,order,2
1818,curve,8
1819,wset,6
1820,abc,6
1821,13,6
1822,knew,4
1823,fully,2
1824,bumping,4
1825,arms,2
1826,outside,4
1827,finally,2
1828,front,2
1829,races,2
1830,normal,2
1831,reacted,4
1832,moment,2
1833,leg,2
1834,section,2
1835,gasped,4
1836,tamarrow,8
1837,bleachers,4
1838,town,2
1839,godparents,2
1840,myrtle,2
1841,everybody,4
1842,run,2
1843,hysterical,2
1844,happened,2
1845,judges,2
1846,disqualified,2
1847,contact,2
1848,interference,2
1849,medic,2
1850,daughter,4
1851,baffled,2
1852,accountability,2
1853,occurred,2
1854,coaches,4
1855,apology,2
1856,nothing,2
1857,24,2
1858,hours,2
1859,child,6
1860,hurt,2
1861,tuckers,4
1862,criminal,2
1863,charges,2
1864,pressed,2
1865,course,2
1866,somebody,4
1867,referencing,2
1868,assailant,2
1869,account,2
1870,definitely,2
1871,doctor,2
1872,concussion,2
1873,symptoms,2
1874,continues,2
1875,headaches,2
1876,swelling,2
1877,possible,2
1878,skull,2
1879,fracture,2
1880,recovers,2
1881,received,2
1882,explaining,2
1883,investigation,2
1884,underway,2
1885,schools,4
1886,cooperating,2
1887,discipline,2
1888,incident,2
1889,issued,2
1890,individuals,2
1891,disciplinary,2
1892,actions,4
1893,ferpa,2
1894,read,2
1895,taken,2
1896,director,2
1897,disqualify,2
1898,appropriate,2
1899,correct,2
1900,thoroughly,2
1901,review,2
1902,instance,2
1903,involves,2
1904,safety,2
1905,participating,2
1906,membership,2
1907,always,4
1908,priority,2
1909,athletes,2
1910,safe,2
1911,wished,2
1912,say,4
1913,apologized,2
1914,yet,2
1915,scott,2
1916,black,6
1917,plaza,2
1918,redesigned,2
1919,murals,2
1920,local,2
1921,artists,2
1922,250,2
1923,mural,2
1924,250th,2
1925,anniversary,2
1926,blind,10
1927,sara,2
1928,carton,18
1929,ben,8
1930,mezzenga,20
1931,finale,2
1932,reservations,2
1933,religious,4
1934,political,4
1935,viewpoints,4
1936,rejecting,2
1937,affected,2
1938,especially,2
1939,men,2
1940,forever,2
1941,partner,4
1942,singles,2
1943,connection,2
1944,propose,2
1945,person,2
1946,pair,2
1947,wedding,2
1948,navigating,2
1949,rocky,2
1950,waters,2
1951,altar,2
1952,wanted,2
1953,wavelength,2
1954,garrett,2
1955,josemans,2
1956,attend,4
1957,sxsw,4
1958,08,4
1959,austin,4
1960,texas,4
1961,mat,4
1962,hayward,4
1963,smith,2
1964,uses,2
1965,gaffe,2
1966,burn,2
1967,fans,2
1968,wait,2
1969,reunion,2
1970,lamented,2
1971,side,4
1972,watched,2
1973,sermon,2
1974,stuff,4
1975,earlier,2
1976,discomfort,2
1977,gay,4
1978,catholic,2
1979,hastings,2
1980,robin,2
1981,marchant,2
1982,culture,2
1983,conversations,4
1984,killing,2
1985,floyd,2
1986,ignorant,2
1987,towards,2
1988,election,2
1989,gonna,2
1990,staying,2
1991,differed,2
1992,politically,2
1993,miller,6
1994,devin,2
1995,buckley,8
1996,open,2
1997,alarming,2
1998,spectrum,2
1999,certain,2
2000,hanna,2
2001,panreck,2
2002,associate,2
