,Sentence,Polarity,Subjectivity
182,"One of the most accomplished men's figure skaters in history, Dick Button (July 18, 1929-Jan. 30, 2025) was also familiar as a broadcaster, covering skating and Olympic events for more than four decades.",0.39375,0.5
183,"In 1946, at age 16, he was the youngest U.S. men's champion, and two years later he won gold at the St. Moritz Olympics — the first American to win the men's event. The winner of five consecutive world championships (1948-1952), Button performed the first double axel in any competition.",0.21666666666666667,0.17777777777777778
184,"In 1952, Button (then a student at Harvard, where he earned a law degree) won a second gold at the Oslo Games, with the first triple jump in competition. He also invented the flying camel spin. He gave up his eligibility as an amateur to perform in the Ice Capades.",0.0,0.19444444444444442
185,"After the 1961 world championships were canceled following a plane crash that killed the entire U.S. figure skating team, Button persuaded ABC Sports executive Roone Arledge to televise the 1962 event on ""Wide World of Sports."" Button joined the network as a commentator, bringing figure skating to a mainstream TV audience as an Emmy-winning sports analyst.",-0.07500000000000001,0.28125
186,"Button later ran professional skating events, including the World Professional Figure Skating Championships, and the Challenge of Champions. His company, Candid Productions, helped to produce programs such as ""Battle of the Network Stars"" and ""The Superstars.""",0.16,0.3
187,"In a 2014 interview with The New York Times, Button said he never tired of talking about skating: ""Skating encourages you to learn about so many art forms: dance, performance, athleticism, history, choreography, even haute couture. How could anyone tire of it?""",0.2787878787878788,0.5515151515151515
188,"He didn't tire of describing his own legacy: ""I was a skater with a lot of hair who too frequently wore sassy jackets,"" he said.",0.35,0.65
189,"She was the archetypal Sixties rock chick; a pop star at 17; Mick Jagger's muse at 19; and by 24, a junkie on the streets. But Marianne Faithfull (Dec. 29, 1946-Jan. 30, 2025), who burst out of the '60s British Invasion with the hit ""As Tears Go By,"" launched a second act in the late 1970s. Her lithe voice, later weathered from surviving sex, drugs, and rock 'n' roll, was brought forth in such albums as ""Broken English,"" ""Dangerous Acquaintances,"" and ""Easy Come, Easy Go.""",-0.043333333333333314,0.4066666666666666
190,"The daughter of an eccentric British professor and an Austrian baroness, Faithfull was just out of convent school, and was performing as a folk singer, when she was discovered at a party by the manager of the Rolling Stones. Jagger and Keith Richards wrote her breakthrough hit, ""As Tears Go By.""",0.0,0.25
191,"Just as her career exploded, at 18, she married a London art dealer and had a baby. ""I was very overenthusiastically eager for life,"" she told ""Sunday Morning"" in 2009. ""I wanted to just bite into it and swallow it whole.""",0.21666666666666667,0.3166666666666667
192,"She then left her marriage for Jagger. They became one of Swinging London's most photographed couples. Then, in February 1967, British police barged into a Rolling Stones party at Richards' home. The police found drugs, and Marianne naked in a fur rug. Though charges were later dropped, Faithfull's image was disgraced. She felt she'd let her parents down: ""I think that's the worst feeling in the world,"" she told Anthony Mason.",-0.09365079365079365,0.31269841269841275
193,"She played up the ""bad girl"" image by acting in the film ""Girl on a Motorcycle."" But she miscarried Jagger's child after eight months, and while on a trip to Australia with Jagger, she swallowed 150 sleeping pills. She spent six days in a coma. Faithfull recovered, but her relationship with Jagger did not.",-0.22499999999999995,0.19166666666666665
194,"She fell into heroin addiction. She said, ""It's certainly not what I was dreaming of when I was 8 or 10 – I'm going to grow up and become a junkie and live on the street!"" she said. She would lose custody of her son, Nicholas, and the damage began to show in her singing voice. But in 1979, she pulled herself together to release a raw and daring comeback album, ""Broken English."" ""I became myself,"" she said, ""and it was not a person people thought I was. It was more intelligent, stronger, ravaged in its own way, but very quite interesting.""",0.20325424575424575,0.5132967032967033
195,"It would be several more years before she freed herself of addiction, and in 2008 recorded ""Easy Come, Easy Go,"" with Sean Lennon, Rufus Wainwright, Nick Cave, Cat Power, and Keith Richards. She also returned to acting, in ""Paris, Je T'aime,"" ""Marie Antoinette,"" and ""Faces in the Crowd.""",0.2733333333333333,0.4333333333333334
196,"Faithfull said she appreciated the long, hard road she'd traveled: ""I think I've been very unconscious for a long time, and only now have I begun to get it. As long as I got it before I croaked, I think that's the main thing.""",0.015625,0.434375
197,"The works of the Pulitzer Prize-winning cartoonist and humorist Jules Feiffer (Jan. 26, 1929-Jan. 17, 2025) included a long-running comic strip, plays, screenplays and children's books in which he chronicled childhood, urban angst, politics, sexism, war, and other topics. To each he brought a sharp wit and acute observations of the personal and political quandaries that colored 20th century life.",0.075,0.365625
198,"As Feiffer explained to the Chicago Tribune in 2002, his work dealt with ""communication and the breakdown thereof, between men and women, parents and children, a government and its citizens, and the individual not dealing so well with authority.""",0.0,0.4
199,"After attending the Pratt Institute in New York City, Feiffer drew his first comic strip, ""Clifford,"" from the late 1940s until he was drafted in 1951. After leaving the Army, he returned to cartooning, and joined The Village Voice beginning in 1956. Feiffer became a fixture of the New York City alternative weekly newspaper. His satirical strip, ""Feiffer,"" ran there for more than four decades.",0.1621212121212121,0.47373737373737373
200,"He also wrote novels, plays and screenplays, to convey ideas, he told Time magazine, that he felt he couldn't address ""in six panels of a cartoon."" His book ""Passionella"" became the basis of the musical ""The Apple Tree."" He won an Obie Award for 1967's ""Little Murders,"" and wrote ""The White House Murder Case,"" ""A Think Piece,"" ""Knock Knock,"" ""Grown Ups,"" and ""A Bad Friend."" He wrote ""Carnal Knowledge"" as both a play and a film, directed by Mike Nichols. He also scripted Robert Altman's film based on the ""Popeye"" comic strip.",-0.12749999999999997,0.3333333333333333
201,"One of his most enduring works was his illustrations for ""The Phantom Tollbooth,"" published in 1961. The adventure story of a bored child who is transformed upon entering a magic tollbooth, it was written by Feiffer's friend, Norton Juster. ""Norton would read me what he had written,"" Feiffer told ""Sunday Morning"" in 2012, ""and in order to avoid doing the work I was supposed to doing, I began sketching characters for the 'Phantom Tollbooth.' And as it evolved, it just seemed like a natural act, that if this book was going to be Illustrated, why not by me?""",0.15,0.725
202,"In six undistinguished seasons as a catcher in the majors, Bob Uecker (Jan. 26, 1934-Jan. 16, 2025) played for four teams, with a career batting average of .200. But for a half-century as a play-by-play announcer, the Milwaukee native was a mascot for his city, and for the sport at which he never quite excelled, his enthusiasm and humor earning him the nickname ""Mr. Baseball.""",-0.15,0.39999999999999997
203,"Hired by the Milwaukee Brewers as a scout, Uecker demonstrated his lack of ability in that department. But then, the team's owner moved him to the broadcast booth, where Uecker stayed for 54 years.",0.0,0.0
204,"A favorite Uecker line? ""'Juuuuust a bit outside.' That's where my wife put me a lotta times!""",0.25,0.525
205,"His dry wit fueled his second career as an actor, comedian, commercial pitchman, and perennial guest on Johnny Carson's ""Tonight Show."" He notably played announcer Harry Doyle in the ""Major League"" movies.",0.09916666666666667,0.32
206,"In 2024, Uecker told ""Sunday Morning"" he shared a bond with players on the field: ""I played the game. So, I know how hard it is. I know how tough it is. ... The game celebrations, when we win, that's a big part of it, man, to be able to walk into that clubhouse and be with 'em.""",-0.025793650793650796,0.4714285714285714
207,"Writer, director and painter David Lynch (Jan. 20, 1946-Jan. 15, 2025) was a remarkable cinematic visionary, whose films ""Blue Velvet,"" ""Mulholland Drive,"" ""Lost Highway,"" and the TV series ""Twin Peaks"" were highly stylized dream states, evoking lost innocence, eroticism, and the roiling mysteries that exist underneath placid, peaceful exteriors. His films' interior logic would invariably prompt more questions than answers, but the imagery and sonic sensations he mastered would generate a tremendous devotion from his fellow filmmakers and audiences.",0.21166666666666667,0.53625
208,"A Montana native, Lynch studied at the American Film Institute and turned his thesis project into his first feature, ""Eraserhead,"" a black-and-white experimental film about parenthood. Its exceptional photography and sound design made it a cult favorite. On the basis of ""Eraserhead,"" Lynch was hired by Mel Brooks' production company to write and direct his first Hollywood feature, ""The Elephant Man."" Lynch earned two Oscar nominations.",0.2833333333333333,0.48333333333333334
209,"He turned down George Lucas' offer to direct the third ""Star Wars"" film, ""Return of the Jedi,"" and instead tackled Frank Herbert's ""Dune."" A visual feast, the film was a critical failure. But his relationship with producer Dino de Laurentiis got him his next major film, ""Blue Velvet,"" an idiosyncratic murder mystery starring Kyle MacLachlan, Isabella Rossellini and Dennis Hopper.",-0.034413580246913586,0.2654320987654321
210,"Lynch's subsequent films, for the most part, were similarly dream-like in their narrative and presentation: ""Wild at Heart,"" ""Lost Highway,"" ""Mulholland Drive,"" ""Inland Empire."" But his biggest imprint on the popular zeitgeist was with the 1990 TV series ""Twin Peaks,"" about the investigation into a teenage girl's murder. A wonderfully moody drama, it blended the form of TV soap operas with the paranormal, all in the deceptively tranquil setting of a Pacific Northwest logging town. Though only on ABC for two seasons, it spawned a feature film spinoff, ""Twin Peaks: Fire Walk With Me,"" and a follow-up series on Showtime, in 2017.",0.275,0.53125
211,"Despite being the director of some dark movies, Lynch called himself a ""bliss ninny."" A longtime practitioner of transcendental meditation (or TM), in 2005 he began the David Lynch Foundation for Consciousness-Based Education and World Peace. One of its goals: to teach students how to meditate.",-0.15,0.4
212,"Lynch told ""Sunday Morning"" in 2016 that he vividly remembers his very first experience with TM: ""I started meditation on July 1, 1973, on a sunny Saturday morning at 11 o'clock. I remember it as if it was yesterday. And it was so beautiful. I've been meditating twice a day for over 41 years and never missed a meditation.",0.43333333333333335,0.7277777777777779
213,"""People see things like stress, traumatic stress, tension, anxiety, sorrow, depression, hate, anger and fear start to lift away,"" Lynch said. ""So, it's like pure gold coming in from within, and garbage going on.""",-0.4285714285714286,0.5333333333333333
214,"In the 1960s, Sam Moore (Oct. 12, 1935-Jan. 10, 2025) was one half of soul music's most explosive duo, Sam & Dave, who were known as ""double dynamite"" and ""the sultans of sweat."" Their string of 10 straight Top 20 R&B hits included two soul masterpieces, ""Hold On, I'm Comin',"" ""and ""Soul Man.""",0.2066666666666667,0.31333333333333335
215,"Moore developed his pleading tenor voice while singing in church (he initially wanted to become a preacher). In 1957, he was set to travel to Chicago to replace the great Sam Cooke in a gospel group, The Soul Stirrers. But then, he told ""Sunday Morning"" in 2014, he attended a Jackie Wilson concert: ""He was singing and winking and blinking and gyrating the body. ... I saw men screaming, women, and I said, I want to do that!"" laughed Moore. He ended up hiding from the gospel group, who left for Chicago without him. ""They had to, because they couldn't find me!"" he laughed.",0.4166666666666667,0.24166666666666667
216,"Moore met Dave Prater at a Miami nightclub, and their routine came together by accident. The two didn't even rehearse. ""It was all spontaneous. … We used the stage in the nightclubs like a pulpit. I preached. You would hear people from the audience go, 'Say it, Sam. Tell the truth, Sam.'""",0.6,0.9
217,"Producer Jerry Wexler later caught their act, signed the duo to Atlantic Records, then sent them to Memphis, where Stax Records paired Sam & Dave with two young songwriters, Dave Porter and Isaac Hayes. The team turned out such hits as ""Soul Man,"" ""You Got Me Hummin,'"" ""Said I Wasn't Gonna Tell Nobody,"" ""When Something Is Wrong with My Baby,"" ""I Thank You,"" ""Everybody Got to Believe in Somebody,"" and ""Soul Sister Brown Sugar.""",-0.1,0.45
218,"Moore's relationship with Prater was tumultuous, and never recovered after Prater shot and wounded his own wife in a domestic dispute in 1968. Moore recalled that he told Prater, ""'I'll sing, I'll even record with you. But I'll never talk to you again. Never. And I didn't for 12-and-a-half years. Didn't."" (Prater died in a car accident in 1988.)",0.3,0.55
219,"Moore continued to tour, and in 2006 released the album ""Overnight Sensational,"" in which he performed alongside such artists as Bruce Springsteen, Jon Bon Jovi, Mariah Carey, Sting, Billy Preston and Eric Clapton. He also recorded a tribute to George Jones with the country band Nu-Blu.",0.3333333333333333,0.5833333333333333
220,In 1992 Moore and (posthumously) Prater were inducted into the Rock & Roll Hall of Fame.,0.0,0.0
221,"He told ""Sunday Morning"" that he had always been uncomfortable being called the original ""Soul Man."" ""But I know this: at the end of the night, before I leave the stage, I better do 'Soul Man.' Gotta do it. Do I get tired? Ya, but you know what? When they go into it and I look up and see them jumpin' up and down, it all leaves.""",-0.03611111111111112,0.6477777777777778
222,"David Morgan is senior producer for CBSNews.com and the Emmy Award-winning ""CBS News Sunday Morning."" He writes about film, music and the arts. He is author of the books ""Monty Python Speaks"" and ""Knowing the Score,"" and editor of ""Sundancing,"" about the Sundance Film Festival.",0.0,0.0
223,"December 1, 2024 / 1:58 AM EST          / CBS News",0.0,0.0
224,"Cayley Mandadi, 19, was a typical Texas teenager navigating life through school, sports and boys. Friends say she had a big heart and was ""full of love."" Her mother says Cayley was a happy person who was trusting, warm and always smiling.",0.34722222222222227,0.5583333333333333
225,"Mandadi was a sophomore studying communications at Trinity University, a small liberal arts college in San Antonio, Texas. In the fall of 2017, friends say Mandadi finally felt like she was fitting in at school. She joined a sorority and was a member of the Trinity cheerleading team.",0.08333333333333333,0.6333333333333333
226,"Mandadi dated Trinity student and football player Jett Birchum her freshman year. But the relationship was on again, off again.",0.0,0.0
227,"There was another man in  Mandadi's life – 22-year-old Mark Howerton. Growing up, Howerton had been a star high school baseball player. Howerton was not a student at Trinity, but often visited his friends on campus. That's how he met Mandadi. By October 2017 their friendship turned into a romantic relationship.",0.08,0.52
228,"Howerton and  Mandadi's relationship quickly turned rocky. According to campus police, a few weeks before her death, Howerton tore apart Mandadi's dorm room. After having an argument, Howerton reportedly threw her clothes in the trees, cracked a sliding glass door and later smashed her laptop. The Trinity University Police Department was called to the scene and Howerton was banned from campus.",0.04444444444444443,0.19999999999999998
229,"The last weekend of October 2017 Mandadi and  Howerton attended the Mala Luna Music Festival in San Antonio. The couple took MDMA, a drug known as Molly or ecstasy. This photo was taken at the music festival.",0.0,0.06666666666666667
230,"According to Howerton, on Sunday, Oct. 29, 2017, the couple left Mala Luna sometime after 4 p.m. They got in an argument after seeing Mandadi's ex-boyfriend, Jett Birchum, at the festival.",0.0,0.0
231,"Howerton said they continued to argue in the car, but eventually stopped at a parking lot to have ""rough"" make-up sex. Howerton would later tell police that sometime after having sex, Mandadi stopped breathing. At some point he brought her to the emergency room.",-0.05,0.2
232,"When Howerton arrived at the emergency room,  Mandadi was in the passenger seat of his car, nearly naked and unconscious. A paramedic testified that she saw ""multiple bruises"" on Mandadi's legs and immediately started CPR.",0.0,0.2
233,"While doctors tried to save Mandadi's life, officers on the scene interviewed Mark Howerton about what happened that night. They took this photo of his hands,",0.0,0.0
234,"Three months after Mandadi's death, her autopsy report was released. It showed that she died from blunt force trauma to the face and head, and labeled her death a homicide. Several weeks later, Howerton was arrested and charged with murder and sexual assault. He pleaded not guilty and was released on bail.",0.1875,0.45833333333333337
235,"In December 2019, Howerton went on trial in San Antonio for the murder of Mandadi.",0.0,0.0
236,"""This is a case where, there's more than meets the eye and things aren't what they seem,"" John Hunter, Howerton's defense attorney, told ""48 Hours.""",0.5,0.5
237,"During the trial, Birchum, told the jury what he witnessed at the Mala Luna Music Festival. He testified that he saw Howerton and Mandadi ""having an intense conversation"" and Mandadi ""trying to create space"" and ""get away."" He said he then witnessed Howerton, ""reach out his right arm and hook it around her shoulder and pull her in closer. And then turn and walk away.""",0.24285714285714285,0.7678571428571428
238,"During cross-examination, Hunter grilled Birchum about what he says he saw that day. Birchum originally told police that he saw Howerton pick Mandadi up and put her in his car as they were leaving the festival. On the stand, Birchum admitted to misleading police about this, testifying that he didn't actually see Howerton put Mandadi in his car.",0.1875,0.425
239,"The defense presents a different theory of how Mandadi sustained her injuries that day. They argue Mandadi's bruises were at the hands of the medical staff and not Howerton. They say the cause was from the organ donation process and when medical professionals desperately tried to revive Mandadi seven times, they broke one of her ribs and bruised her body.",-0.15,0.4
240,"After 10 hours of deliberations over two days, the jury notified the judge that they were unable to come to a decision. A mistrial was declared.",-0.5,0.5
241,"While prosecutors planned to retry Howerton, Cayley's mother Alison Steele (pictured) and stepfather Lawrence Baitland decided the jury needed more information about what happened inside Howerton's car.",0.5,0.5
242,Steele and Baitland focused on an autopsy photo showing a bruise in the shape of a small dot above Cayley's right ear and another larger bruise above Cayley's left ear.,0.0059523809523809494,0.2726190476190476
243,"Steele says they believe Cayley's fatal injury took place when Howerton ""reached from his driver's seat, hit her in the left ear and drove her head into the window and onto the lock button of the car.""",0.0,0.0
244,"Steele and Baitland went to a used car lot where Steele posed in a car like the Mercedes Howerton drove the night Cayley was killed. This is one of the many photos Baitland took of Steele posing in the car. He told ""48 Hours"" he ""photographed her head in different positions while … holding the autopsy images, trying to see if they match up with the door and it's a near perfect match.""",0.27999999999999997,0.5
245,"Emboldened by the photos he took, Lawrence Baitland, a NASA engineer, constructed a 3D model of  Mandadi's head. He layered in photos of Cayley and the autopsy photo showing that dot above Cayley's right ear.",0.14285714285714285,0.31785714285714284
246,"""So this gave me the confidence to go to the next step, which was to seek out the killer's car,"" Baitland said.",0.0,0.0
247,Bailtland tracked down Howerton's Mercedes. He convinced the owner to sell him the car.,-0.15555555555555559,0.2888888888888889
248,Baitland and Steele then hired a private investigator who produced a reenactment video of what they believe happened in the car with actors similar in size to Mandadi and Howerton. This is a still frame of that video.,0.0,0.3875
249,Howerton is seen attending court at the start of his second trial in May of 2023.,0.0,0.0
250,"The prosecution decided not to enter Steele and Baitland's reenactment video into evidence, concerned that the defense cross-examination about it might undermine the case.",0.0,0.0
251,"The jury did not find Howerton guilty of murder, but rather aggravated assault causing serious bodily injury. He was sentenced to the maximum 20 years in prison. He is eligible for parole in May of 2033",-0.27777777777777773,0.5888888888888889
252,"Alison Steele turned her grief into action. In September 2019, she was able to get the CLEAR Alert Bill passed. Now in the state of Texas when someone between the ages of 18-64 goes missing, an emergency text will go out to the community. Steele wants                   ""Cayley's story to be used to help other people.""",-0.03214285714285715,0.2619047619047619
253,"Taylor Clement will never forget her best friend. She told ""48 Hours"" that she had always planned to have Mandadi as her maid of honor in her wedding someday, and the godmother to her future children. She said this photo of them ""smiling at prom is [her] absolute favorite.""",0.425,0.58125
254,"March 20, 2025 / 7:39 AM EDT          / CBS/AP",0.0,0.0
255,"Orlando, Fla. — A maintenance technician alleged on Wednesday that he raised safety issues with the operators of a central Florida amusement ride before a 14-year-old boy fell to his death but his concerns were never addressed.",-0.05,0.175
256,Austin Campbell-Alexander said in the state whistleblower lawsuit that the Orlando Free Fall ride at Icon Park had sensors that were modified to accommodate people whose height or weight were outside safety limits. He also alleged that overheated cylinders prevented seats from securing properly and that the drop ride's metal structure had cracks in its joints. Campbell-Alexander also said he and his colleagues weren't given any training on ride maintenance or patron safety.,0.07500000000000001,0.2625
257,"""He brought these concerns to his manager and the owner of the ride, and basically they didn't do what they should have done,"" Greg Schmitz, one of his attorneys, said in a phone interview.",0.0,0.0
258,"Trevor Arnold, an attorney for the ride operators, said in an email that Campbell-Alexander's claims were in direct conflict with statements he provided after the accident.",0.1,0.4
259,"""Our clients promptly investigated the tragic accident that resulted in the death of Tyre Sampson. Upon discovering that Mr. Campbell-Alexander adjusted the sensors that resulted in the accident, he was suspended and relieved of any further involvement or access to any rides,"" Arnold said. ""Upon learning of Mr. Campbell-Alexander's and other employees' conduct, we proactively notified investigating authorities.""",-0.2916666666666667,0.5416666666666666
260,"CBS Orlando affiliate WKMG-TV reports that Arnold was among attorneys who provided the station with a statement adding that, ""Mr. Campbell-Alexander's claims are in direct conflict with statements he provided following the accident, which will no doubt be demonstrated in Court.""",0.05,0.25
261,"Tyre Sampson fell 70 feet to his death on March 24, 2022. A football standout who was 6 foot, 2 inches tall and weighed 380 pounds, he was visiting Orlando on spring break from the St. Louis area.",0.0,0.0
262,"Sampson went with friends to the amusement park on International Drive in the heart of the region's tourism district, and they rode the Orlando Free Fall, which placed 30 riders in seats attached to a tower. Each passenger was secured with a shoulder harness before the ride lifted them up the tower and then dropped them 430 feet.",0.2,0.4
263,"Because of Sampson's size, the harness didn't lock properly and he was ejected from his seat when the ride braked, authorities said.",0.0,0.1
264,"Campbell-Alexander wasn't present during the accident, but he has suffered depression and anxiety since then, Schmitz said.",0.0,0.0
265,"He said that after Sampson's death, he was asked to backfill blank maintenance logs showing that tasks had been performed in the weeks before the accident. Campbell-Alexander refused and was put on paid administrative leave for a year and not permitted to return to the property, the lawsuit said.",0.0,0.0
266,"After Sampson's family reached a settlement with the ride's operators, Campbell-Alexander was fired. His attorneys said it was retaliation for the safety concerns he had flagged. Sampson's family also won a $310 million verdict against the attraction's Austrian builder last year.",0.0,0.06666666666666667
267,"The lawsuit filed in state court in Orlando said Campbell-Alexander is seeking more than $50,000. Schmitz said it should include back pay, compensatory damages and punitive damages.",0.25,0.25
268,"""It was just very traumatic from his perspective, working there,"" Schmitz said.",0.2,0.3
269,The ride has since been dismantled.,0.0,0.0
270,"© 2025 CBS Interactive Inc. All Rights Reserved. This material may not be published, broadcast, rewritten, or redistributed. The Associated Press contributed to this report.",0.0,0.0
271,"March 19, 2025 / 8:51 PM EDT          / CBS News",0.0,0.0
272,"Los Angeles — Red Lobster is running advertisements with retired NBA power forward Blake Griffin, hoping it can help drive struggling profits forward.",0.0,0.0
273,It's part of a full-court press to get customers back in the door and make one of the nation's oldest casual dining chains relevant again.,-0.03333333333333336,0.5888888888888889
274,"""A lot of people, their early experiences with seafood were at a Red Lobster,"" said Red Lobster CEO Damola Adamolekun, who is leading the transformation.",0.03333333333333333,0.09999999999999999
275,"Adamolekun took over last September, shortly after the chain closed several dozen locations and filed for bankruptcy, along with TGI Friday's, Buca di Beppo and about a dozen other restaurant brands in 2024. There are now 544 Red Lobster locations across the U.S. and Canada.",-0.0375,0.14027777777777778
276,"At age 36, the Nigerian-born, Ivy League grad is the youngest CEO in Red Lobster's nearly 60-year history, and he's now taking on its toughest challenge.",0.05,0.2
277,"""You know, crisis, it forces you to move quickly, make decisions, and you can't stew too long on like, am I ready or am I not,"" Adamolekun said. ""…I think there's always a way to make something work, you just need to find the solution.""",0.16111111111111112,0.4666666666666666
278,The former investment banker immediately made waves by eliminating Red Lobster's iconic endless shrimp deal.,0.09375,0.3125
279,"""It's an expensive product,"" Adamolekun said. ""The way they were doing it was unmanaged.""",-0.5,0.7
280,"He also trimmed down the menu while introducing new items.   Five years ago, the COVID-19 pandemic caused a seismic shift in casual dining. According to the foodservice data company Technomic, full-service chain restaurants saw a 28.6% drop in sales, compared to just a 1.9% drop for fast food places.",-0.07979797979797983,0.5525252525252525
281,"These days, inflation is still preventing many Americans from dining out, while restaurants are navigating rising food costs.",0.5,0.5
282,Adamolekun admits some of these increased costs are being passed on to Red Lobster's customers.,0.0,0.0
283,"""Your entire cost structure is gonna move up somewhat, and prices in the country will go up somewhat, but I don't want to be higher than overall inflation,"" Adamolekun said.",0.08333333333333333,0.375
284,"Red Lobster is no longer in bankruptcy, and an industry survey last month from the National Restaurant Association shows that about eight in 10 restaurant operators expect sales in 2025 to be the same or higher as last year.",0.05,0.15166666666666667
285,"""What people, especially young people, need in addition to great food is a great atmosphere,"" Adamolekun said. ""The place you can come in, feel good, it looks nice. So if you don't live up to what they expect, they won't come back. They'll go somewhere else, or they'll eat at home.""",0.4623376623376623,0.6285714285714287
286,"Elise Preston is a CBS News correspondent based in Los Angeles. She reports for all broadcasts and platforms, including the ""CBS Evening News,"" ""CBS Mornings,"" ""CBS Saturday Morning"" and ""CBS Weekend News.""",0.0,0.0
287,© 2025 CBS Interactive Inc. All Rights Reserved.,0.0,0.0
288,"March 20, 2025 / 4:37 AM EDT          / CBS/AP",0.0,0.0
289,"Albuquerque, N.M. — A now 13-year-old boy charged with murder in an apparently deliberate hit-and-run that targeted a bicyclist on his way to work was ordered Wednesday to remain in custody, as authorities in Albuquerque announced the search was over for another teen wanted in connection with the case.",0.025,0.175
290,The boy ordered to remain in custody is believed to be the driver of the car involved in the May 2024 hit-and-run that killed 63-year-old physicist Scott Dwight Habermehl while he was biking to his job at Sandia National Laboratories in Albuquerque. He was 12 years old at the time.,-0.05,0.1
291,Authorities say there were two other boys in the car that morning - one who had just turned 11 and another who was 15 at the time.,-0.125,0.375
292,"The two older boys have been charged with an open count of murder, conspiracy to commit murder, leaving the scene of an accident involving great bodily harm or death and unlawful possession of a handgun by a person, police said in a statement.",0.24166666666666667,0.42083333333333334
293,"The district attorney's office confirmed Wednesday that the youngest boy will also face a murder charge. A little over a week after the fatal crash, police had arrested him on an unrelated felony warrant, according to law enforcement.",0.10625000000000001,0.75
294,Video of the crash was recorded from inside the car and circulated on social media. It was reported to authorities by people including a middle school principal after a student flagged it.,0.016666666666666666,0.03333333333333333
295,"Deputy District Attorney Bridget McKenney played the video Wednesday at a children's court hearing for the 13-year-old. The video shows the car accelerating as the flashing tail light of a bicycle becomes visible. A voice believed to be the older teen says, ""Just bump him, brah.""",0.18888888888888888,0.3444444444444444
296,"She also shared photos of the vehicle, the right side of its windshield shattered, its hood dented and the bumper damaged.",0.2857142857142857,0.5357142857142857
297,"""I don't know a better word than callous behavior for what we've seen,"" McKenney told the court. ""You can hear the impact of the victim slamming into the windshield. You can see them turn the camera as they speed off watching the victim hit the ground.""",0.11666666666666665,0.20000000000000004
298,She said Habermehl was left dying on the roadside while the boys swapped vehicles and went on with their lives.,0.0,0.0
299,"Michael Rosenfield, a publicly appointed attorney for the 13-year-old defendant, entered a denial to the charges on his behalf.",0.0,0.06666666666666667
300,The attorney told the judge that the boy had been put on probation in December for an unrelated case and had been following the requirements and doing well. Rosenfield suggested there were conditions of supervision that would allow the teen to be released from custody.,0.0,0.05
301,"Judge Catherine Begaye disagreed, finding that the child is a danger to others.",0.0,0.0
302,The Associated Press doesn't typically name people under 18 accused of a crime.,-0.16666666666666666,0.5
303,"As for the now 16-year-old, authorities earlier this week urged the boy to turn himself in. Detectives conducted surveillance and arrested him without incident on Wednesday, said Gilbert Gallegos, a spokesperson with the Albuquerque Police Department.",0.0,0.5
304,"According to his obituary, Habermehl got a PhD in physics in 1994 and worked for 30 years as an engineer at Sandia National Laboratories in Albuquerque. He left behind a wife and two sons.",-0.2,0.35
305,"""He travelled to South America to challenge one of their tallest peaks and came back to tell the tale,"" his obituary says. ""In his later years, he took delight in riding his horse in the spaces around their home in Corrales. He was a consummate outdoorsman and cared deeply for the wild spaces of the world.""",0.21000000000000002,0.36
306,A similar case involving teenage boys who allegedly recorded themselves deliberately hitting a bicyclist who ended up dying happened in Las Vegas in 2023. One of those teens was found unfit to stand trial.,-0.03333333333333333,0.16666666666666666
307,"© 2025 CBS Interactive Inc. All Rights Reserved. This material may not be published, broadcast, rewritten, or redistributed. The Associated Press contributed to this report.",0.0,0.0
308,"March 19, 2025 / 2:57 PM EDT          / CBS/AFP",0.0,0.0
309,"Construction work near one of Greece's most notorious prisons in Thessaloniki has unearthed the remains of dozens of people executed during the Greek Civil War era, relatives and officials said Wednesday. The grisly find included the discovery of footwear, including the remnants of a woman's shoe.",0.19999999999999998,0.3
310,"So far, 33 skeletons have been found near Eptapyrgio prison northeast of the city, a former Byzantine-era fortress later known as Yedi Kule under Ottoman rule, city officials said in a statement.",0.05,0.35
311,The Greek civil war lasted from 1946 to 1949 but executions of political prisoners held for alleged affiliation to the Greek communist party (KKE) continued for years thereafter.,-0.025,0.05
312,"It is estimated that over 150,000 people lost their lives during the conflict, while around 800,000 people were displaced. CBS News journalist George Polk, who had depicted the right-wing Greek government as corrupt, was among those killed during the war.",-0.2333333333333333,0.3333333333333333
313,"""We are here today with very mixed feelings. We are happy because, even after 80 years of delay, we found the skeletons of the people who lost their lives for their ideas and for the country,"" said the local mayor of Sykies municipality, Simos Daniilidis.",0.26666666666666666,0.44166666666666665
314,"But he added that they were ""saddened, embittered, and angry"" because of the killings, which he termed ""inhumane, horrific, inconceivable things for today's Greek civilization.""",-0.6,0.725
315,"One of the victims is believed to be a woman ""after traces of a woman's shoe were found,"" officials said. Several shoes worn by young adults were also unearthed, said the officials, who posted images of the footwear.",0.05,0.2
316,"The first remains were discovered in December during work on a city park. At the time, local officials ruled that the skeletons were of no archaeological interest, but Daniilidis, ""believing that there is enormous historical and political interest,"" requested that archaeologists excavate the wider area of the park.",0.041666666666666664,0.22222222222222224
317,"""In the dark years of the civil war, the area was used for the execution of political prisoners, or the relocation of their bodies, as it was very near the prison and was uninhabited at the time,"" Sykies municipality said in a statement.",-0.006666666666666664,0.34
318,Many of the victims are believed to have been killed for links with the KKE. A party delegation was present Wednesday to lay flowers at the site.,0.09999999999999999,0.16666666666666666
319,"With assistance from archaeologists, the excavation has uncovered clothes, jewelry and bullets.",0.0,0.0
